id,stationName,latitude,longitude,neighbourhood,availableDocks,totalDocks,city,color,borough
3526,31 St & 23 Ave,40.7747878,-73.91255509999999,Steinway,12,27,NYC,#FDCA48,Queens
3527,5 Ave & E 126 St,40.806979999999996,-73.94174699999999,Harlem,27,27,NYC,#A477C4,Manhattan
3528,Steinway St & 23 Ave,40.771393700000004,-73.9077436,Steinway,1,21,NYC,#FDCA48,Queens
3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,Harlem,20,25,NYC,#A477C4,Manhattan
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,Astoria,12,19,NYC,#448D7A,Queens
3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,Harlem,23,27,NYC,#A477C4,Manhattan
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,Astoria,6,27,NYC,#448D7A,Queens
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,Manhattanville,23,34,NYC,#F2EFB7,Manhattan
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,Harlem,34,39,NYC,#A477C4,Manhattan
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,Harlem,25,27,NYC,#A477C4,Manhattan
3536,W 116 St & Broadway,40.8082,-73.9641,Morningside Heights,42,43,NYC,#D8A027,Manhattan
3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,Prospect Heights,18,29,NYC,#00468A,Brooklyn
3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,Upper West Side,42,45,NYC,#FFBF00,Manhattan
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,Morningside Heights,43,43,NYC,#D8A027,Manhattan
3540,Morningside Ave & W 123 St,40.81,-73.9551508,Morningside Heights,32,35,NYC,#D8A027,Manhattan
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,Morningside Heights,16,39,NYC,#D8A027,Manhattan
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,Morningside Heights,28,29,NYC,#D8A027,Manhattan
3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357,Upper West Side,35,35,NYC,#FFBF00,Manhattan
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,Prospect Heights,21,27,NYC,#00468A,Brooklyn
3545,Broadway & W 122 St,40.8120562,-73.9612547,Morningside Heights,33,33,NYC,#D8A027,Manhattan
3546,Pacific St & Classon Ave,40.67919439999999,-73.95879029999999,Prospect Heights,20,21,NYC,#00468A,Brooklyn
3547,Broadway & Moylan Pl,40.8143256,-73.9590255,Morningside Heights,14,41,NYC,#D8A027,Manhattan
3549,Grand Ave & Bergen St,40.678045000000004,-73.962408,Prospect Heights,24,25,NYC,#00468A,Brooklyn
3551,3 Ave & E 112 St,40.795508,-73.94160600000001,East Harlem,21,23,NYC,#D05E56,Manhattan
3552,W 113 St & Broadway,40.805973,-73.964928,Morningside Heights,38,39,NYC,#D8A027,Manhattan
3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,Harlem,31,37,NYC,#A477C4,Manhattan
3554,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,LIC,21,27,NYC,#EBE18C,Queens
3555,28 St & 41 Ave,40.751047,-73.93796999999999,LIC,26,27,NYC,#EBE18C,Queens
3556,24 St & 41 Ave,40.752708500000004,-73.9397405,LIC,17,19,NYC,#EBE18C,Queens
3557,40 Ave & 9 St,40.75742,-73.945133,LIC,6,19,NYC,#EBE18C,Queens
3558,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999,Prospect Heights,13,27,NYC,#00468A,Brooklyn
3559,21 St & 38 Ave,40.7576314,-73.9391224,LIC,19,19,NYC,#EBE18C,Queens
3560,28 St & 38 Ave,40.754876,-73.934326,Sunnyside,16,19,NYC,#3794DD,Queens
3561,37 Ave & 35 St,40.7531106,-73.9279917,Sunnyside Gardens,6,11,NYC,#B22222,Queens
3562,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,Prospect Heights,27,27,NYC,#00468A,Brooklyn
3563,28 St & 36 Ave,40.757186,-73.93271899999999,Sunnyside,18,21,NYC,#3794DD,Queens
3564,21 St & 36 Ave,40.760185299999996,-73.9362726,Astoria,17,19,NYC,#448D7A,Queens
3565,36 Ave & 10 St,40.7614376,-73.9411265,Astoria,18,19,NYC,#448D7A,Queens
3566,Crescent St & 35 Ave,40.7596276,-73.93214549999999,Astoria,25,25,NYC,#448D7A,Queens
3567,11 St & 35 Ave,40.76274420000001,-73.9391141,Astoria,18,19,NYC,#448D7A,Queens
3568,34 St & 35 Ave,40.756933200000006,-73.92622309999999,Sunnyside Gardens,20,21,NYC,#B22222,Queens
3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,Prospect Heights,26,29,NYC,#00468A,Brooklyn
3570,35 Ave & 37 St,40.7557327,-73.92366109999999,Sunnyside Gardens,29,31,NYC,#B22222,Queens
3571,Bedford Ave & Bergen St,40.676368,-73.95291800000001,Crown Heights,22,24,NYC,#FD4444,Brooklyn
3572,34 Ave & 38 St,40.756913,-73.921631,Sunnyside Gardens,25,33,NYC,#B22222,Queens
3573,35 St & 34 Ave,40.7580583,-73.92427509999999,Sunnyside Gardens,18,25,NYC,#B22222,Queens
3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Prospect Heights,18,23,NYC,#00468A,Brooklyn
3575,Crescent St & 34 Ave,40.76108,-73.930562,Astoria,18,19,NYC,#448D7A,Queens
3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,Prospect Heights,23,27,NYC,#00468A,Brooklyn
3577,34 Ave & 21 St,40.762813799999996,-73.9342862,Astoria,20,23,NYC,#448D7A,Queens
3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001,Prospect Heights,21,21,NYC,#00468A,Brooklyn
3579,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131,Flatbush,23,25,NYC,#C3E7EE,Brooklyn
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,Prospect Heights,26,30,NYC,#00468A,Brooklyn
3581,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,Prospect Heights,23,27,NYC,#00468A,Brooklyn
3582,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609,Prospect Heights,24,28,NYC,#00468A,Brooklyn
3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,Prospect Heights,23,31,NYC,#00468A,Brooklyn
3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,Prospect Heights,38,42,NYC,#00468A,Brooklyn
3585,Union St & Bedford Ave,40.6691783,-73.9554162,Crown Heights,14,24,NYC,#FD4444,Brooklyn
3586,34 Ave & 13 St,40.763875299999995,-73.9364848,Astoria,19,19,NYC,#448D7A,Queens
3587,Carroll St & Washington Ave,40.6686744,-73.9618148,Prospect Heights,4,27,NYC,#00468A,Brooklyn
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,Astoria,18,21,NYC,#448D7A,Queens
3589,Broadway & 12 St,40.7668,-73.93477740000002,Astoria,19,19,NYC,#448D7A,Queens
3590,Carroll St & Franklin Ave,40.6679411,-73.9588,Flatbush,2,19,NYC,#C3E7EE,Brooklyn
3591,21 St & 31 Dr,40.7659,-73.930819,Astoria,17,21,NYC,#448D7A,Queens
3592,Crescent St & Broadway,40.7633589,-73.92864709999999,Astoria,16,19,NYC,#448D7A,Queens
3593,31 St & Broadway,40.761584,-73.925921,Astoria,27,35,NYC,#448D7A,Queens
3595,35 St & Broadway,40.760339,-73.9222427,Sunnyside Gardens,14,18,NYC,#B22222,Queens
3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,Flatbush,1,19,NYC,#C3E7EE,Brooklyn
3597,43 St & Broadway,40.7577284,-73.9166368,Sunnyside Gardens,16,25,NYC,#B22222,Queens
3598,Newton Rd & 44 St,40.7595701,-73.91426779999999,Astoria,10,19,NYC,#448D7A,Queens
3599,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,Flatbush,1,27,NYC,#C3E7EE,Brooklyn
3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,Flatbush,4,19,NYC,#C3E7EE,Brooklyn
3602,31 Ave & 34 St,40.763154,-73.920827,Astoria,21,23,NYC,#448D7A,Queens
3603,31 Ave & 30 St,40.7647,-73.9240312,Astoria,19,21,NYC,#448D7A,Queens
3604,Rogers Ave & Sterling St,40.6630619,-73.95387459999999,Prospect Lefferts gardens,3,17,NYC,#AF1F90,Brooklyn
3605,31 Ave & Crescent St,40.765834600000005,-73.9265474,Astoria,21,21,NYC,#448D7A,Queens
3606,49 Ave & 21 St,40.74252,-73.948852,LIC,13,21,NYC,#EBE18C,Queens
3607,31 Ave & 14 St,40.7682,-73.9322662,Astoria,18,19,NYC,#448D7A,Queens
3608,5 St & 51 Ave,40.7423737,-73.9566,LIC,8,21,NYC,#EBE18C,Queens
3610,Vernon Blvd & 30 Rd,40.770845,-73.93417099999999,Astoria,13,27,NYC,#448D7A,Queens
3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,LIC,0,3,NYC,#EBE18C,Queens
3612,30 Ave & 21 St,40.77037429999999,-73.9286078,Astoria,15,15,NYC,#448D7A,Queens
3613,Center Blvd & 48 Ave,40.745038,-73.957539,LIC,25,27,NYC,#EBE18C,Queens
3614,Crescent St & 30 Ave,40.768692,-73.9249574,Astoria,21,23,NYC,#448D7A,Queens
3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,LIC,16,21,NYC,#EBE18C,Queens
3616,Steinway St & 28 Ave,40.7656251,-73.9136695,Sunnyside Gardens,3,3,NYC,#B22222,Queens
3617,28 Ave & 35 St,40.7671,-73.9169858,Astoria,20,25,NYC,#448D7A,Queens
3618,27 St & Hunter St,40.7485,-73.941275,LIC,21,25,NYC,#EBE18C,Queens
3619,Newtown Ave & 23 St,40.7713615,-73.9246145,Astoria,12,19,NYC,#448D7A,Queens
3620,11 St & 43 Ave,40.7519071,-73.94791190000001,LIC,3,3,NYC,#EBE18C,Queens
3621,27 Ave & 9 St,40.7739825,-73.93091340000001,Astoria,17,19,NYC,#448D7A,Queens
3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,East Harlem,13,15,NYC,#D05E56,Manhattan
3623,W 120 St & Claremont Ave,40.8109494,-73.96340000000002,Morningside Heights,39,39,NYC,#D8A027,Manhattan
3625,28 St & 40 Ave,40.752575799999995,-73.9364281,Sunnyside,20,22,NYC,#3794DD,Queens
3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,Harlem,26,31,NYC,#A477C4,Manhattan
3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,Harlem,20,33,NYC,#A477C4,Manhattan
3630,Coming Soon: Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,Harlem,0,0,NYC,#A477C4,Manhattan
3631,Crown St & Bedford Ave,40.666563000000004,-73.95674100000001,Crown Heights,4,27,NYC,#FD4444,Brooklyn
3632,E 12 St & Avenue B,40.728048571362606,-73.97881150245668,Alphabet City,20,33,NYC,#FE3A3A,Manhattan
3635,W 36 St & 9 Ave,40.754623240291046,-73.99516761302948,Hell's Kitchen,30,41,NYC,#AD78C0,Manhattan
3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,Fort Greene,30,31,NYC,#F8F4BC,Brooklyn
3638,Washington St,40.7242941,-74.0354826,Colgate Center,18,18,Jersey City,#898989,Jersey City
3639,Harborside,40.71925170000001,-74.034234,Colgate Center,30,30,Jersey City,#898989,Jersey City
3640,Journal Square,40.73367,-74.0625,Tonnelle Circle,12,18,Jersey City,#A5D1CD,Jersey City
3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,Flatiron Building,52,54,NYC,#8DB71B,Manhattan
3646,35 Ave & 10 St,40.763154819103725,-73.93985509872438,Astoria,25,26,NYC,#448D7A,Queens
3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,Sunnyside,23,23,NYC,#3794DD,Queens
3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,Brooklyn Navy Yard,5,25,NYC,#DC3F1C,Brooklyn
3649,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571,Manhattanville,27,30,NYC,#F2EFB7,Manhattan
3653,31 St & 35 Ave,40.75820464696758,-73.92832159996033,Astoria,18,19,NYC,#448D7A,Queens
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,Sunnyside,33,35,NYC,#3794DD,Queens
3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,Alphabet City,21,31,NYC,#FE3A3A,Manhattan
3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,Chelsea,12,27,NYC,#DAF2FD,Manhattan
3659,W 17 St & 9 Ave,40.7429489166009,-74.00413691997528,Chelsea,20,25,NYC,#DAF2FD,Manhattan
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.96055638790129,Prospect Heights,5,19,NYC,#00468A,Brooklyn
3662,31 Ave & Steinway St,40.76129389728909,-73.916916847229,Astoria,19,21,NYC,#448D7A,Queens
3663,Sterling Pl & 7 Ave,40.67716489469059,-73.97382795810701,Park Slope,13,25,NYC,#FAF6E0,Brooklyn
3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,Tribeca,30,30,NYC,#E1A0A0,Manhattan
3666,32 St & 30 Ave,40.7664255270288,-73.92062902450563,Astoria,34,35,NYC,#448D7A,Queens
3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,Greenpoint,9,26,NYC,#097575,Brooklyn
3669,Henry St & W 9 St,40.67630357634183,-74.00314047932625,Red Hook,2,19,NYC,#9CC925,Brooklyn
3671,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844,Yorkville,34,37,NYC,#797D88,Manhattan
3673,Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,Prospect Heights,17,21,NYC,#00468A,Brooklyn
3674,Jay St & York St,40.70140317257725,-73.98672670125961,DUMBO,25,27,NYC,#6DE2E9,Brooklyn
3675,3 Ave & E 95 St,40.784596798848916,-73.94968539476396,Upper East Side,24,31,NYC,#3FCAE6,Manhattan
3676,Van Brunt St & Van Dyke St,40.675832943912894,-74.01472628116608,Red Hook,0,24,NYC,#9CC925,Brooklyn
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,Tonnelle Circle,18,18,Jersey City,#A5D1CD,Jersey City
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,Tonnelle Circle,15,18,Jersey City,#A5D1CD,Jersey City
3679,Bergen Ave,40.72210378668603,-74.07145500183104,Tonnelle Circle,12,14,Jersey City,#A5D1CD,Jersey City
3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,Diamond District,37,38,NYC,#80C9BF,Manhattan
3681,Grand St,40.71517767732029,-74.03768330812454,Colgate Center,12,18,Jersey City,#898989,Jersey City
3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,Greenwich Village,28,43,NYC,#EE1D24,Manhattan
3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,West Village,2,37,NYC,#EDE2F1,Manhattan
